0.050000	1	0	0	0.003452	0.042318
0.050000	0	0	0	0.002946	0.042218
0.050000	1	0	0	0.001670	0.043687
0.050000	1	0	0	0.001997	0.042926
0.050000	1	0	0	0.001969	0.042857
0.050000	1	0	0	0.002369	0.042695
0.050000	0	0	0	0.002956	0.042295
0.050000	1	0	0	0.002126	0.043364
0.050000	0	0	0	0.002947	0.042610
0.050000	1	0	0	0.002453	0.043633
0.050000	1	0	0	0.004045	0.043071
0.050000	0	0	0	0.002848	0.041764
0.050000	1	0	0	0.001500	0.043495
0.050000	2	0	0	0.002671	0.042056
0.050000	0	0	0	0.003502	0.041741
0.050000	1	0	0	0.004126	0.043472
0.050000	1	0	0	0.003037	0.043241
0.050000	1	0	0	0.002311	0.042780
0.050000	1	0	0	0.001932	0.042618
0.050000	1	0	0	0.002684	0.043257
0.050000	1	0	0	0.002121	0.042787
0.050000	2	0	0	0.001897	0.043556
0.050000	1	0	0	0.003248	0.044880
0.050000	0	0	0	0.002221	0.043548
0.050000	1	0	0	0.001962	0.042849
0.050000	1	0	0	0.003147	0.041925
0.050000	2	0	0	0.003054	0.043180
0.050000	1	0	0	0.002428	0.042425
0.050000	0	0	0	0.001863	0.042887
0.050000	3	0	0	0.002241	0.043633
0.050000	2	0	0	0.002123	0.043441
0.050000	0	0	0	0.003406	0.044110
0.050000	0	0	0	0.003664	0.042826
0.050000	0	0	0	0.003664	0.042826
0.045000	1	0	0	0.001681	0.042087
0.045000	1	0	0	0.001759	0.043464
0.045000	2	0	0	0.002850	0.043041
0.045000	1	0	0	0.002594	0.042787
0.045000	0	0	0	0.002494	0.044264
0.045000	1	0	0	0.002769	0.043618
0.045000	0	0	0	0.002040	0.041949
0.045000	1	0	0	0.002372	0.043918
0.045000	1	0	0	0.001495	0.043818
0.045000	1	0	0	0.002018	0.043957
0.045000	1	0	0	0.001921	0.043518
0.045000	1	0	0	0.002448	0.043333
0.045000	0	0	0	0.003502	0.042671
0.045000	0	0	0	0.002244	0.043464
0.045000	1	0	0	0.003923	0.041941
0.045000	1	0	0	0.002007	0.043618
0.045000	1	0	0	0.002575	0.042372
0.045000	1	0	0	0.002848	0.043171
0.045000	1	0	0	0.003137	0.043018
0.045000	0	0	0	0.002676	0.043718
0.045000	1	0	0	0.002594	0.044287
0.045000	1	0	0	0.002073	0.042533
0.045000	1	0	0	0.002625	0.042810
0.045000	0	0	0	0.002454	0.042510
0.045000	1	0	0	0.002997	0.044241
0.045000	1	0	0	0.001775	0.044264
0.045000	1	0	0	0.003089	0.043548
0.045000	1	0	0	0.002080	0.043118
0.045000	1	0	0	0.003694	0.042141
0.045000	2	0	0	0.002373	0.042679
0.045000	2	0	0	0.002273	0.043879
0.045000	1	0	0	0.002582	0.042395
0.045000	1	0	0	0.001994	0.043880
0.045000	1	0	0	0.002497	0.042264
0.045000	1	0	0	0.004608	0.042448
