0.050000	1	2	2	0.002432	0.054232
0.050000	1	2	2	0.001941	0.054970
0.050000	0	4	4	0.003342	0.051570
0.050000	1	4	4	0.003296	0.050163
0.050000	0	4	4	0.006073	0.049562
0.050000	0	4	4	0.005296	0.048439
0.050000	1	4	4	0.007203	0.048340
0.050000	1	4	4	0.010103	0.049586
0.050000	0	6	6	0.012742	0.052548
0.050000	1	6	6	0.009142	0.049948
0.050000	0	6	6	0.011583	0.051286
0.050000	0	6	6	0.009121	0.049486
0.050000	1	6	6	0.009721	0.045055
0.050000	1	6	6	0.010344	0.047632
0.050000	1	6	6	0.011321	0.045744
0.050000	2	6	6	0.012960	0.046098
0.050000	1	6	6	0.012698	0.045729
0.050000	2	6	6	0.011452	0.045194
0.050000	2	6	6	0.010821	0.045767
0.050000	2	6	6	0.013906	0.045805
0.050000	3	6	6	0.013283	0.046115
0.050000	3	6	6	0.014021	0.045221
0.050000	2	6	6	0.013729	0.045900
0.050000	2	6	6	0.013183	0.047563
0.050000	2	6	6	0.013383	0.046105
0.050000	3	6	6	0.013836	0.045444
0.050000	2	6	6	0.014906	0.045229
0.050000	1	6	6	0.012244	0.045936
0.050000	3	6	6	0.014890	0.045336
0.050000	3	6	6	0.014844	0.045744
0.050000	3	6	6	0.013636	0.047331
0.050000	2	6	6	0.016313	0.045908
0.050000	2	6	6	0.013575	0.046682
0.050000	3	6	6	0.017613	0.045729
0.050000	3	6	6	0.012790	0.045378
0.050000	3	6	6	0.014667	0.045867
0.050000	2	6	6	0.013198	0.045567
0.050000	2	6	6	0.014785	0.045685
0.050000	2	6	6	0.018283	0.045977
0.050000	4	6	6	0.014367	0.046317
0.050000	3	6	6	0.018044	0.046305
0.050000	2	6	6	0.014292	0.047932
0.050000	3	6	6	0.016021	0.045946
0.050000	2	6	6	0.014160	0.047208
0.050000	3	6	6	0.014290	0.046844
0.050000	2	6	6	0.014275	0.047590
0.050000	4	6	6	0.014629	0.045792
0.050000	3	6	6	0.014490	0.047167
0.050000	2	6	6	0.013783	0.045408
0.050000	2	6	6	0.016083	0.046682
0.050000	2	6	6	0.012983	0.047809
0.050000	2	6	6	0.013890	0.046355
0.050000	3	6	6	0.013060	0.045325
0.050000	2	6	6	0.014044	0.046717
0.050000	3	6	6	0.016421	0.046385
0.050000	3	6	6	0.012623	0.045448
0.050000	2	6	6	0.011762	0.046213
0.050000	3	6	6	0.013606	0.047562
0.050000	1	6	6	0.010569	0.046609
0.050000	2	6	6	0.013898	0.046594
0.050000	2	6	6	0.016444	0.046282
0.050000	2	6	6	0.012060	0.046413
0.050000	3	6	6	0.012346	0.045582
0.050000	2	6	6	0.014044	0.045359
0.050000	2	6	6	0.012198	0.044638
0.050000	2	6	6	0.012975	0.045767
0.050000	4	6	6	0.015406	0.046244
0.050000	2	6	6	0.013783	0.045413
0.050000	2	6	6	0.013031	0.046869
0.050000	3	6	6	0.014390	0.047462
0.050000	2	6	6	0.012813	0.046575
0.050000	2	4	6	0.014944	0.046478
0.050000	3	6	6	0.011485	0.046723
0.050000	3	4	6	0.011629	0.045967
0.050000	2	2	6	0.012900	0.047200
0.050000	2	4	6	0.012262	0.046325
0.050000	4	2	6	0.010939	0.045598
0.050000	4	2	6	0.012169	0.046331
0.050000	2	0	6	0.013839	0.045705
0.050000	2	0	6	0.012490	0.046367
0.050000	2	0	6	0.012267	0.047725
0.050000	3	2	6	0.011806	0.046221
0.050000	2	0	6	0.013644	0.044990
0.050000	2	0	6	0.011960	0.045598
0.050000	3	0	6	0.011675	0.046094
0.050000	3	0	6	0.009536	0.044582
