0.050000	0	2	2	0.002130	0.052811
0.050000	0	2	2	0.001770	0.054288
0.050000	0	2	2	0.003775	0.051065
0.050000	0	2	2	0.004453	0.048342
0.050000	1	2	2	0.007399	0.049127
0.050000	0	2	2	0.005829	0.047281
0.050000	0	4	4	0.008722	0.050388
0.050000	0	4	2	0.008399	0.048273
0.050000	0	4	4	0.011376	0.050258
0.050000	1	6	6	0.010614	0.051127
0.050000	0	6	4	0.009660	0.050404
0.050000	1	4	4	0.008122	0.049742
0.050000	1	4	4	0.008345	0.049722
0.050000	0	4	4	0.009299	0.047680
0.050000	1	6	6	0.008542	0.050607
0.050000	0	6	6	0.008052	0.049622
0.050000	0	6	6	0.009114	0.048468
0.050000	2	6	6	0.008988	0.048187
0.050000	0	6	6	0.009275	0.048549
0.050000	0	6	6	0.009991	0.047672
0.050000	0	6	6	0.009714	0.048595
0.050000	0	6	6	0.008080	0.049110
0.050000	0	6	6	0.010018	0.049080
0.050000	1	6	6	0.011467	0.048595
0.050000	1	6	6	0.010664	0.049987
0.050000	1	6	6	0.009903	0.049210
0.050000	0	6	6	0.011257	0.049395
0.050000	0	6	6	0.011411	0.049703
0.050000	1	8	8	0.012918	0.050449
0.050000	1	8	8	0.013864	0.050257
0.050000	0	8	8	0.012203	0.049618
0.050000	0	8	8	0.010826	0.048733
0.050000	0	8	8	0.011537	0.047764
0.050000	1	8	8	0.013552	0.046807
0.050000	0	8	8	0.011429	0.045199
0.050000	1	8	8	0.012518	0.046807
0.050000	1	8	8	0.013226	0.047338
0.050000	0	8	8	0.012164	0.047199
0.050000	0	8	8	0.012711	0.045069
0.050000	1	8	8	0.014595	0.047546
0.050000	0	8	8	0.012460	0.045169
0.050000	0	8	8	0.012303	0.048815
0.050000	1	8	8	0.011472	0.046453
0.050000	0	8	8	0.011741	0.044753
0.050000	0	8	8	0.013280	0.046661
0.050000	0	8	8	0.010252	0.043722
0.050000	0	8	8	0.012234	0.044446
0.050000	0	8	8	0.010875	0.042869
0.050000	0	8	8	0.012321	0.045761
0.050000	0	8	8	0.012318	0.046861
0.050000	1	8	8	0.011344	0.044292
0.050000	0	8	8	0.009626	0.045953
0.050000	0	8	8	0.010798	0.044030
0.050000	1	8	8	0.014418	0.048276
0.050000	0	8	8	0.011721	0.046938
0.050000	2	8	8	0.014195	0.047915
0.050000	2	8	8	0.011857	0.046469
0.050000	0	8	8	0.011574	0.042707
0.050000	0	8	8	0.011620	0.044653
0.050000	0	8	8	0.010612	0.044199
0.050000	0	8	8	0.012251	0.044630
0.050000	1	8	8	0.012766	0.044676
0.050000	0	8	8	0.013241	0.047469
0.050000	0	8	8	0.011281	0.043907
0.050000	0	8	8	0.011974	0.043692
0.050000	0	8	8	0.011711	0.046076
0.050000	0	8	8	0.012858	0.043569
0.050000	0	8	8	0.011989	0.044076
0.050000	0	8	8	0.011404	0.044838
0.050000	0	8	8	0.012743	0.042692
0.050000	0	8	8	0.013428	0.044146
0.050000	0	6	8	0.013466	0.043707
0.050000	0	6	8	0.012128	0.044076
0.050000	0	6	8	0.012874	0.042953
0.050000	0	6	8	0.010689	0.043092
0.050000	0	4	8	0.012766	0.043292
0.050000	0	6	8	0.013581	0.044492
0.050000	1	8	8	0.013251	0.044022
0.050000	1	4	8	0.012720	0.044561
0.050000	0	4	8	0.012004	0.045707
0.050000	0	4	8	0.011689	0.042207
0.050000	0	4	8	0.012612	0.045430
0.050000	0	4	8	0.012689	0.043892
0.050000	0	4	8	0.012187	0.045492
0.050000	0	4	8	0.013151	0.043892
0.050000	0	4	8	0.012081	0.042561
0.050000	0	4	8	0.014412	0.044430
0.050000	0	4	8	0.012904	0.042453
0.050000	0	2	8	0.014589	0.043761
0.050000	0	4	8	0.011220	0.041784
0.050000	1	2	8	0.013020	0.042230
0.050000	0	2	8	0.013881	0.041607
0.050000	0	2	8	0.011666	0.040915
0.050000	1	2	8	0.012012	0.042530
0.050000	1	2	8	0.012435	0.042153
0.050000	0	2	8	0.011395	0.042753
0.050000	1	2	8	0.010620	0.043969
0.050000	0	2	8	0.010235	0.040792
0.050000	0	2	8	0.011389	0.042330
0.050000	1	2	8	0.012851	0.040538
0.050000	0	2	8	0.009643	0.041953
0.050000	0	2	8	0.011928	0.043769
0.050000	0	2	8	0.012166	0.042222
0.050000	0	2	8	0.011620	0.043930
0.050000	0	2	8	0.013174	0.041338
0.050000	0	2	8	0.011820	0.040822
0.050000	0	0	8	0.011574	0.042684
0.050000	1	0	8	0.012151	0.042730
0.050000	0	0	8	0.011412	0.042253
0.050000	0	0	8	0.012228	0.041622
0.050000	0	0	8	0.012651	0.043330
0.050000	0	0	8	0.012828	0.041976
0.050000	0	0	8	0.010851	0.040392
0.050000	0	0	8	0.011704	0.042576
0.050000	0	0	8	0.013028	0.043346
0.050000	0	0	8	0.010981	0.041969
0.050000	1	0	8	0.011320	0.042769
0.050000	0	0	8	0.012058	0.042646
0.050000	0	0	8	0.010704	0.041746
0.050000	0	0	8	0.011358	0.040484
0.050000	1	0	8	0.011528	0.042322
0.050000	0	0	8	0.010220	0.040192
0.050000	0	0	8	0.011189	0.040322
0.050000	1	0	8	0.010451	0.040953
0.050000	0	0	8	0.008897	0.041030
0.050000	0	0	8	0.010251	0.040876
0.050000	1	0	8	0.011028	0.040769
0.050000	1	0	8	0.011228	0.040061
0.050000	0	0	8	0.013558	0.040392
0.050000	0	0	8	0.011820	0.039469
0.050000	0	0	8	0.010089	0.042384
0.050000	0	0	8	0.011774	0.040276
0.050000	0	0	8	0.009281	0.042184
0.050000	0	0	8	0.010835	0.040261
0.050000	1	0	8	0.011497	0.039207
0.050000	1	0	8	0.008966	0.039230
0.050000	1	0	8	0.010251	0.038699
0.050000	0	0	8	0.012212	0.040130
0.050000	1	0	8	0.010204	0.042069
0.050000	0	0	8	0.011151	0.039776
0.050000	0	0	8	0.011566	0.040707
0.050000	0	0	8	0.009758	0.037684
0.050000	0	0	8	0.011366	0.041507
0.050000	0	0	8	0.010374	0.038161
0.050000	0	0	8	0.009274	0.040730
0.050000	0	0	8	0.009304	0.039984
0.050000	1	0	8	0.010435	0.040015
0.050000	0	0	8	0.009643	0.038869
0.050000	0	0	8	0.011512	0.039561
0.050000	0	0	8	0.008604	0.039194
0.050000	0	0	8	0.010020	0.040238
0.050000	0	0	8	0.009312	0.039525
0.050000	0	0	8	0.011804	0.040146
0.050000	0	0	8	0.009274	0.038117
0.050000	0	0	8	0.007697	0.039953
0.050000	0	0	8	0.010066	0.038309
0.050000	0	0	8	0.010943	0.040753
0.050000	0	0	8	0.009666	0.040999
0.050000	0	0	8	0.010274	0.039092
0.050000	0	0	8	0.009804	0.039192
0.050000	0	0	8	0.007451	0.038761
0.050000	0	0	8	0.009151	0.038086
0.050000	1	0	8	0.009274	0.038969
0.050000	0	0	8	0.008635	0.041469
0.050000	0	0	8	0.009243	0.039453
0.050000	0	0	8	0.009328	0.038561
0.050000	1	0	8	0.008097	0.038299
0.050000	0	0	8	0.009389	0.041715
0.050000	0	0	8	0.006066	0.039384
0.050000	0	0	8	0.008043	0.040853
0.050000	1	0	8	0.009789	0.040476
0.050000	0	0	8	0.008643	0.037484
0.050000	0	0	8	0.008251	0.037902
0.050000	1	0	8	0.008112	0.036740
